92,100,29,13,42,14,-15.900000000000004
93,0,2,0,0,0,-0.20000000000000004
94,48,19,17,13,2,-9.8
95,35,15,20,103,82,18.200000000000006
96,65,32,10,54,15,-7.800000000000002
98,0,0,0,0,0,0
99,158,192,165,192,23,-27.000000000000007
100,159,222,123,77,30,-40.30000000000001
101,0,0,0,0,0,0
102,0,0,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
105,0,0,0,0,0,0
106,0,0,0,0,0,0
107,0,0,0,0,0,0
108,5,39,25,9,1,-3.8000000000000007
109,0,3,0,0,1,-0.10000000000000003
112,31,7,0,0,0,-6.9
113,36,35,39,3,0,-10.400000000000002
115,28,24,117,355,28,33.10000000000001
116,92,89,54,49,22,-18.000000000000004
117,616,421,726,500,169,-81.50000000000003
118,108,85,174,112,27,-13.500000000000004
119,0,0,0,0,0,0
120,235,215,317,233,43,-36.600000000000016
121,166,86,154,209,41,-12.700000000000003
122,567,548,716,337,90,-116.50000000000001
123,109,97,155,163,59,-3.4000000000000004
124,3,2,5,7,1,0.09999999999999999
125,485,245,347,706,179,-15.100000000000007
126,177,151,235,166,63,-21.300000000000004
128,114,70,107,139,36,-8.700000000000003
129,1,0,0,2,1,0.2
131,638,630,761,537,141,-108.70000000000005
132,323,287,606,692,331,42.100000000000016
133,126,69,53,12,1,-30.700000000000006
134,557,271,246,370,184,-64.70000000000002
135,14,14,46,166,3,13.000000000000005
136,57,55,105,101,10,-4.8
137,1021,780,741,531,187,-191.70000000000002
138,442,336,261,265,117,-72.10000000000001
139,623,417,325,304,145,-106.9
140,729,554,807,652,286,-78.80000000000001
141,574,573,632,652,255,-55.90000000000002
142,6,12,17,14,9,0.8000000000000002
143,33,30,42,47,10,-2.9000000000000004
144,13,16,10,3,5,-2.9000000000000004
145,115,171,220,196,84,-3.7
146,240,466,1019,961,464,94.30000000000003
147,1025,1053,1544,1543,695,-17.000000000000007
148,908,1708,1656,1428,591,-91.4
149,670,732,463,515,210,-113.70000000000003
150,868,998,1278,1234,485,-53.000000000000014
151,1662,1434,2093,2005,856,-104.10000000000004
152,756,700,1029,1009,443,-31.7
153,285,232,540,182,139,-34.2
154,256,227,424,492,400,55.300000000000004
155,298,385,709,503,237,-0.4000000000000003
156,1333,1497,1628,1237,364,-219.80000000000004
157,1601,1881,2012,1601,506,-247.00000000000006
158,1599,1810,2057,1624,487,-241.00000000000009
159,181,239,221,210,102,-18.700000000000006
160,20,25,30,57,68,12.800000000000002
161,39,29,42,10,9,-7.900000000000002
162,6,4,3,13,2,0.10000000000000009
163,703,700,502,293,115,-158.30000000000004
164,762,770,912,763,323,-88.50000000000001
165,851,633,729,635,193,-131.40000000000003
166,452,424,374,412,115,-68.60000000000001
167,1223,1200,921,934,282,-214.80000000000007
168,0,0,0,0,0,0
169,65,46,39,15,6,-14.900000000000004
171,0,0,0,0,0,0
173,0,0,0,0,0,0
174,0,0,0,0,0,0
175,0,0,0,0,0,0
176,0,0,0,0,0,0
177,0,0,0,0,0,0
178,0,0,0,0,0,0
179,0,0,0,0,0,0
180,0,0,1,1,0,0.10000000000000002
181,0,0,0,0,0,0
182,0,0,0,0,0,0
183,0,0,0,1,0,0.10000000000000003
184,12,20,0,4,11,-1.8
186,0,0,0,0,0,0
187,0,0,0,0,0,0
189,0,0,0,0,0,0
190,1,0,0,1,0,-0.10000000000000002
191,2,1,0,0,0,-0.5000000000000001
192,21,29,21,18,16,-2.1000000000000005
193,0,0,0,0,2,0.4000000000000001
194,2,0,4,18,11,3.600000000000001
195,14,32,16,14,15,-1.6000000000000003
196,61,54,24,0,0,-17.6
198,1,0,0,1,0,-0.10000000000000002
199,0,1,2,0,0,-0.10000000000000002
200,0,1,0,2,0,0.10000000000000002
201,0,0,0,0,1,0.20000000000000004
202,0,0,3,0,0,-1.511212583828982e-17
203,0,3,0,0,0,-0.30000000000000004
204,0,0,0,4,0,0.40000000000000013
205,0,0,0,2,0,0.20000000000000007
206,8,16,40,89,96,24.900000000000002
207,4,0,4,1,0,-0.7000000000000002
208,0,0,1,1,1,0.30000000000000004
210,2,0,1,0,0,-0.4
211,1,0,0,0,0,-0.20000000000000004
212,291,334,56,33,6,-87.10000000000001
213,1,1,0,0,0,-0.30000000000000004
214,0,0,1,0,0,-6.112698128868597e-18
215,0,0,0,1,0,0.10000000000000003
216,3,3,1,2,2,-0.30000000000000004
219,15,16,6,25,5,-1.1000000000000003
220,11,3,1,6,6,-0.7000000000000002
221,1,1,0,0,0,-0.30000000000000004
222,5,1,3,1,0,-1.0000000000000002
223,1,1,0,1,0,-0.20000000000000004
224,1,1,0,1,0,-0.20000000000000004
225,11,4,3,14,8,0.4
226,0,0,0,0,0,0
227,0,0,0,0,0,0
228,13,1,7,9,4,-1.0
229,1,1,1,0,0,-0.30000000000000004
231,1,2,0,4,0,3.7211137222597356e-17
232,18,11,13,24,15,0.7000000000000002
233,0,0,0,0,0,0
234,1,0,3,1,0,-0.10000000000000002
235,25,22,24,20,17,-1.8000000000000005
236,35,26,23,37,25,-0.9000000000000004
237,7,1,7,2,3,-0.7000000000000002
239,1,1,0,1,2,0.20000000000000004
240,2,1,2,2,0,-0.30000000000000004
243,0,0,0,0,0,0
244,1,1,5,0,1,-0.10000000000000002
245,0,0,0,0,0,0
246,0,0,0,0,0,0
248,3,46,33,2,0,-5.000000000000001
249,1,1,7,2,0,-0.09999999999999999
250,2,3,8,12,1,0.7000000000000002
251,1,8,4,19,2,1.3
252,5,2,4,1,4,-0.3000000000000001
253,6,5,2,7,1,-0.8000000000000002
255,0,0,0,0,0,0
256,5,93,141,121,34,8.600000000000003
258,3,1,4,6,1,0.10000000000000003
259,50,73,211,231,157,37.2
263,0,0,0,0,0,0
271,0,0,0,0,0,0
272,0,0,0,0,0,0
274,0,0,0,0,0,0
275,0,0,0,0,0,0
278,6,7,11,15,9,1.4000000000000004
279,10,1,3,11,3,-0.40000000000000024
282,135,101,122,291,71,6.200000000000002
283,0,0,0,0,0,0
284,0,0,0,0,0,0
286,0,0,0,0,0,0
287,16,47,37,39,11,-1.8000000000000005
288,215,124,134,269,112,-6.100000000000001
292,0,0,0,0,0,0
293,0,0,0,0,0,0
295,0,0,0,0,0,0
296,0,0,0,0,0,0
297,0,0,2,2,0,0.20000000000000004
298,2,1,6,1,0,-0.4000000000000001
299,0,0,0,0,0,0
300,0,0,0,0,0,0
302,0,0,0,0,0,0
303,0,0,0,0,0,0
304,0,0,0,0,0,0
306,0,0,0,0,0,0
308,0,0,0,0,0,0
309,0,0,0,0,0,0
310,0,0,0,0,0,0
311,0,0,0,0,0,0
312,1,2,0,0,0,-0.4
313,0,0,1,2,4,1.0000000000000004
314,0,0,0,0,1,0.20000000000000004
315,8,4,0,3,0,-1.7000000000000002
316,2,1,4,0,1,-0.30000000000000004
317,0,0,0,0,0,0
318,1,2,0,3,0,-0.1
319,0,0,1,0,1,0.20000000000000004
320,1,0,3,1,0,-0.10000000000000002
321,0,0,0,1,0,0.10000000000000003
322,0,0,0,0,0,0
324,0,0,0,0,0,0
325,0,0,0,0,0,0
326,0,0,0,0,0,0
327,6,5,6,1,1,-1.4000000000000004
328,0,0,0,0,0,0
329,0,0,1,1,0,0.10000000000000002
330,0,0,0,0,0,0
331,0,0,0,0,0,0
332,1,0,0,2,0,-1.643100133139788e-17
333,0,0,0,0,0,0
334,1,0,0,0,0,-0.20000000000000004
335,0,0,0,0,0,0
336,0,0,0,0,0,0
337,0,0,0,0,0,0
338,1,0,4,5,1,0.5000000000000002
339,0,0,0,0,0,0
340,0,0,0,0,0,0
341,0,0,0,0,0,0
343,0,0,0,0,0,0
344,5,141,134,126,1,-2.3000000000000003
345,0,0,0,0,0,0
348,0,0,0,0,0,0
349,0,0,0,0,0,0
350,0,0,0,0,0,0
351,0,0,0,0,0,0
352,0,0,0,0,0,0
353,0,0,0,0,0,0
355,0,0,0,0,0,0
357,0,0,0,0,0,0
358,0,0,0,0,0,0
359,0,0,0,0,0,0
360,0,0,0,0,0,0
361,0,0,0,0,0,0
362,0,0,0,0,0,0
363,0,0,0,0,0,0
364,0,0,0,0,0,0
365,0,0,0,0,0,0
366,0,0,0,0,0,0
367,0,0,0,0,0,0
370,0,0,0,0,0,0
371,0,0,0,0,0,0
372,0,0,0,0,0,0
373,0,0,0,0,0,0
374,0,0,0,0,0,0
375,0,0,0,0,0,0
376,0,0,0,0,0,0
377,0,0,0,0,0,0
378,0,0,0,0,0,0
379,0,0,0,0,0,0
380,0,0,0,0,0,0
383,0,0,0,0,0,0
384,0,0,0,0,0,0
386,0,0,0,0,0,0
387,0,0,0,0,0,0
388,0,0,0,0,0,0
389,0,0,0,0,0,0
390,0,0,0,0,0,0
391,0,0,0,0,0,0
392,0,0,0,0,0,0
393,0,0,0,0,0,0
394,0,0,0,0,0,0
395,0,0,0,0,0,0
396,0,0,0,0,0,0
397,0,0,0,0,0,0
398,0,0,0,0,0,0
399,0,0,0,0,0,0
400,0,0,0,0,0,0
401,0,0,0,0,0,0
402,0,0,0,0,0,0
404,0,0,0,0,0,0
405,0,0,0,0,0,0
406,0,0,0,0,0,0
407,0,0,0,0,0,0
408,0,0,0,0,0,0
410,0,0,0,0,0,0
411,0,0,0,0,0,0
412,0,0,0,0,0,0
413,0,0,0,0,0,0
415,0,0,0,0,0,0
416,0,0,0,0,0,0
419,0,0,0,0,0,0
420,171,184,182,227,33,-23.300000000000008
421,128,106,110,23,89,-16.100000000000005
422,63,288,326,447,51,13.500000000000005
423,55,95,63,87,39,-4.000000000000001
424,0,0,0,0,0,0
425,685,1283,2819,2891,1305,284.80000000000007
426,19,18,13,16,37,3.400000000000001
427,2,2,10,6,139,27.800000000000008
428,671,338,337,453,278,-67.10000000000001
429,194,184,253,308,134,0.4000000000000003
431,226,182,240,268,76,-21.40000000000001
432,199,142,197,248,161,3.0000000000000013
433,145,92,85,123,52,-15.500000000000002
434,64,66,46,105,52,1.5000000000000004
437,266,286,319,387,216,0.10000000000000184
438,398,261,213,322,132,-47.10000000000001
439,191,160,170,187,95,-16.500000000000004
440,247,155,181,237,109,-19.400000000000002
441,489,261,158,235,140,-72.4
442,1387,1456,1318,972,243,-277.20000000000005
443,1045,615,878,1059,354,-93.8
444,482,1018,94,1622,894,142.80000000000004
445,175,154,179,243,91,-7.900000000000001
446,173,259,421,214,89,-21.300000000000004
447,299,209,261,284,88,-34.7
448,603,700,711,764,318,-50.6
449,134,165,250,207,90,-4.6
450,137,128,105,67,86,-16.300000000000004
451,130,234,483,385,244,37.90000000000001
452,68,78,108,108,36,-3.4000000000000012
453,37,118,146,131,24,-1.3000000000000003
455,98,200,182,255,53,-3.5000000000000018
456,0,0,0,0,0,0
458,0,0,0,0,0,0
459,149,248,204,232,178,4.200000000000001
460,163,240,280,146,21,-37.800000000000004
461,92,105,117,50,43,-15.300000000000002
462,2,1,3,2,0,-0.30000000000000004
463,27,81,41,10,8,-10.9
464,151,130,173,242,111,3.2
465,373,248,143,162,97,-63.80000000000002
466,240,87,130,234,134,-6.5000000000000036
467,339,181,418,786,339,60.50000000000002
468,208,139,155,208,98,-15.100000000000003
469,2,4,0,5,4,0.5000000000000001
470,479,426,455,563,354,-11.300000000000004
471,193,159,170,222,86,-15.100000000000003
472,45,27,20,68,38,2.7
473,301,216,197,263,136,-28.300000000000004
474,526,400,368,426,126,-77.40000000000002
475,274,189,174,283,86,-28.200000000000003
476,210,156,149,244,98,-13.600000000000003
477,155,126,135,165,95,-8.100000000000001
478,816,381,648,269,34,-167.60000000000005
479,1070,249,349,122,90,-208.70000000000005
480,504,459,532,568,261,-37.7
481,545,476,529,573,128,-73.70000000000002
482,230,283,305,441,148,-0.5999999999999993
483,305,336,459,410,136,-26.400000000000002
484,427,578,247,237,58,-107.90000000000003
485,353,260,406,552,259,10.400000000000002
486,1384,1312,1096,1522,530,-149.8
487,71,159,1045,1358,836,272.9000000000001
488,4,1,0,2,0,-0.7000000000000002
489,8,9,6,9,0,-1.6
490,37,20,81,67,64,10.100000000000003
491,302,164,1453,1328,779,211.80000000000007
492,679,725,1151,1232,537,22.299999999999997
493,570,2375,2705,2503,1058,110.40000000000002
494,273,469,1338,2135,1073,326.6000000000001
495,2,2,21,154,74,29.600000000000005
496,122,175,782,1100,478,163.70000000000005
497,26,50,372,731,369,136.70000000000005
499,260,180,309,235,172,-12.100000000000003
500,211,340,400,337,192,-4.100000000000004
502,198,214,329,400,217,22.400000000000002
503,362,279,485,404,130,-33.900000000000006
504,1726,1106,1527,1169,407,-257.50000000000006
505,1096,785,910,982,492,-101.10000000000004
506,304,350,762,1071,285,68.30000000000001
507,392,242,17,20,22,-96.20000000000003
508,110,246,47,80,123,-14.000000000000002
509,922,845,721,980,328,-105.30000000000003
511,1032,1023,1089,987,551,-99.80000000000003
512,642,700,729,691,291,-71.10000000000001
513,122,169,75,83,19,-29.20000000000001
515,1093,1094,1036,1018,370,-152.20000000000005
516,1276,999,1044,1197,559,-123.60000000000007
517,2443,2316,1795,1947,816,-362.3000000000001
518,3218,2815,2686,2562,1067,-455.5000000000001
519,3880,3311,2834,3338,1288,-515.7
520,0,0,0,0,0,0
521,1370,1286,1347,1170,384,-208.80000000000004
522,1279,1273,1085,966,356,-215.3000000000001
523,501,596,382,393,152,-90.10000000000001
524,413,264,231,286,102,-60.000000000000014
525,363,343,438,411,174,-31.000000000000014
526,479,443,411,385,209,-59.800000000000004
527,533,560,394,363,192,-87.90000000000003
528,268,280,152,121,83,-52.900000000000006
529,125,184,78,56,22,-33.400000000000006
530,255,259,148,204,71,-42.300000000000004
531,373,328,289,377,136,-42.500000000000014
532,1949,1177,1016,1499,606,-236.4
533,1830,1276,1067,1665,703,-186.50000000000006
534,205,188,186,280,129,-6.0
535,1095,1204,1427,1548,700,-44.60000000000001
536,49,36,57,35,11,-7.700000000000003
537,1134,937,762,853,353,-164.60000000000005
538,3271,2800,3073,3302,1167,-370.60000000000014
539,129,97,107,80,28,-21.900000000000002
540,346,465,526,481,201,-27.400000000000002
541,1,3,2,2,0,-0.30000000000000004
542,223,192,174,211,57,-31.300000000000008
544,61,104,373,313,81,24.900000000000002
545,7,17,9,6,5,-1.5000000000000004
547,1417,1641,1753,1086,368,-265.30000000000007
548,888,1139,1329,1459,237,-98.20000000000003
549,380,472,526,495,155,-42.70000000000001
550,632,767,591,662,250,-86.9
551,1487,1720,2018,1573,448,-222.50000000000003
552,1752,1437,900,1101,326,-318.80000000000007
554,10,6,7,10,5,-0.6000000000000001
555,5,1,4,2,1,-0.7000000000000001
556,67,88,164,237,117,24.900000000000002
557,194,220,421,503,180,25.500000000000007
558,42,60,75,77,34,0.10000000000000059
559,217,294,438,622,230,35.40000000000001
560,0,0,0,0,0,0
561,0,0,0,0,0,0
562,0,0,0,0,0,0
563,0,0,0,0,0,0
564,0,0,0,0,0,0
565,0,0,0,0,0,0
566,0,0,0,0,0,0
567,0,0,0,0,0,0
568,0,0,0,0,0,0
569,0,0,0,0,0,0
570,0,0,0,0,0,0
571,0,0,0,0,0,0
572,0,0,0,0,0,0
573,0,0,0,0,0,0
574,0,0,0,0,0,0
576,527,873,1470,1811,896,167.60000000000005
577,192,236,304,341,184,8.900000000000002
578,443,221,448,555,279,0.5999999999999975
579,0,0,0,0,0,0
580,2,0,1,0,0,-0.4
581,128,155,150,207,66,-7.2
582,177,112,153,140,68,-19.00000000000001
583,1,2,5,2,0,-0.20000000000000004
584,0,0,0,0,0,0
585,0,0,0,0,0,0
586,5,2,6,1,0,-1.1000000000000003
587,9,2,3,2,0,-1.8000000000000005
588,0,0,0,0,0,0
589,427,345,580,754,236,2.7
590,158,186,190,218,55,-17.400000000000002
591,235,224,190,149,59,-42.70000000000001
592,262,582,476,552,209,-13.600000000000005
594,1,2,3,2,2,0.20000000000000004
595,356,617,687,816,242,-2.9
596,173,244,419,354,82,-7.200000000000002
597,236,437,336,265,130,-38.400000000000006
598,135,126,121,183,38,-13.700000000000003
599,126,137,72,34,10,-33.50000000000001
600,0,4,5,5,0,0.10000000000000012
601,28,32,29,32,8,-4.000000000000001
602,104,73,46,68,37,-13.900000000000002
603,0,0,0,0,0,0
604,0,0,0,0,0,0
605,3,0,3,2,0,-0.4
606,0,0,0,0,0,0
607,913,1269,1005,912,376,-143.10000000000002
608,73,48,207,330,104,34.40000000000001
609,93,113,214,233,51,3.6000000000000014
610,0,0,0,0,0,0
611,63,80,106,158,33,1.800000000000001
612,236,344,371,509,155,0.30000000000000243
613,608,667,711,870,236,-54.10000000000001
614,149,197,253,248,80,-8.700000000000001
615,220,207,294,301,94,-15.799999999999999
616,281,273,298,434,177,-4.700000000000001
617,219,319,442,792,368,77.10000000000001
618,248,257,471,878,453,103.10000000000001
619,348,421,639,849,322,37.6
620,113,103,157,227,98,9.400000000000004
621,287,298,275,269,120,-36.30000000000001
622,363,359,278,368,140,-43.70000000000001
623,232,207,171,240,122,-18.700000000000006
624,292,336,203,317,152,-29.900000000000002
625,298,459,185,297,142,-47.40000000000001
627,34,22,37,70,32,4.400000000000001
628,67,81,66,133,58,3.400000000000001
629,128,145,151,180,46,-12.900000000000002
630,931,945,673,695,193,-172.60000000000008
631,284,431,252,53,6,-93.40000000000003
632,391,281,256,49,4,-100.60000000000004
633,0,0,0,0,0,0
634,0,0,0,0,0,0
635,0,0,0,0,0,0
636,0,0,0,0,0,0
637,0,0,0,0,0,0
639,0,0,0,0,0,0
640,0,0,0,0,0,0
641,0,0,0,0,0,0
642,28,131,186,392,173,55.10000000000001
643,229,141,152,265,99,-13.600000000000005
644,52,59,94,71,30,-3.2
645,14,15,9,9,2,-3.0
646,139,130,134,175,64,-10.500000000000002
647,86,98,92,138,60,-1.200000000000001
648,4,6,6,5,3,-0.3000000000000001
649,107,128,140,198,101,5.800000000000002
650,84,169,184,132,31,-14.300000000000004
652,0,0,0,0,0,0
653,1,4,12,5,3,0.5
654,0,0,0,0,0,0
655,48,32,27,32,5,-8.600000000000003
656,3,1,0,1,0,-0.6000000000000002
657,1,3,3,3,2,0.20000000000000004
658,0,0,0,0,0,0
659,0,0,0,0,0,0
660,18,39,33,39,14,-0.8
661,169,122,162,126,47,-24.000000000000007
662,66,89,88,63,17,-12.400000000000002
663,14,11,13,14,3,-1.9000000000000004
664,264,172,224,270,109,-21.200000000000003
665,96,111,168,162,60,-2.100000000000001
667,304,251,308,247,95,-42.20000000000001
668,76,57,92,68,28,-8.500000000000002
669,329,248,235,169,77,-58.30000000000002
670,448,287,247,201,96,-79.00000000000001
671,1358,983,743,629,280,-251.00000000000006
672,151,156,97,66,10,-37.20000000000001
673,77,45,30,28,7,-15.700000000000003
675,31,24,15,13,11,-5.100000000000001
676,6,3,6,4,0,-1.1000000000000003
677,0,0,2,0,0,-1.2225396257737194e-17
678,538,503,309,169,75,-126.00000000000003
679,58,22,26,14,11,-10.200000000000003
680,0,0,0,0,0,0
681,99,129,75,49,18,-24.200000000000006
682,1660,933,779,877,397,-258.2000000000001
683,431,451,430,256,133,-79.10000000000002
684,311,244,254,193,89,-49.50000000000002
685,3,3,3,1,0,-0.8000000000000002
687,1,0,0,1,0,-0.10000000000000002
688,0,0,0,0,0,0
689,150,144,144,180,93,-7.800000000000002
690,243,189,332,231,103,-23.800000000000004
692,135,155,113,206,68,-8.3
693,2,1,1,1,0,-0.4000000000000001
694,149,129,164,166,48,-16.500000000000004
696,234,186,275,832,271,72.00000000000001
697,67,73,49,159,53,5.800000000000001
698,11,8,11,43,6,2.5000000000000004
699,62,44,28,82,24,-3.8000000000000016
700,124,117,173,228,80,2.2999999999999994
701,0,0,0,0,0,0
702,137,98,75,129,53,-13.700000000000003
703,0,0,0,1,0,0.10000000000000003
704,247,151,211,192,121,-21.100000000000005
705,12,4,3,0,1,-2.6
706,70,88,165,157,24,-2.3000000000000007
707,0,0,0,0,0,0
708,174,429,1116,1235,285,102.80000000000003
709,1,1,0,3,0,0.0
710,14,89,370,698,323,122.70000000000003
711,47,47,59,114,38,4.900000000000001
712,0,0,0,0,0,0
714,173,111,100,59,23,-35.20000000000001
716,131,249,330,449,166,26.999999999999996
717,70,196,197,320,76,13.599999999999998
718,167,146,151,297,114,4.500000000000001
719,51,75,71,219,79,20.000000000000004
720,48,88,33,161,57,9.100000000000003
721,514,539,567,735,280,-27.200000000000003
722,59,18,12,12,11,-10.200000000000003
724,64,134,852,823,486,153.29999999999998
726,163,45,82,186,53,-7.900000000000001
727,133,156,447,296,125,12.399999999999999
728,9,5,12,22,2,0.3000000000000001
729,289,449,369,368,139,-38.10000000000001
730,179,111,169,92,113,-15.100000000000003
731,0,0,0,0,0,0
732,5,14,7,7,2,-1.3
733,39,19,18,29,11,-4.600000000000001
736,0,0,0,0,0,0
737,5,3,0,1,2,-0.8
738,524,417,397,317,146,-85.60000000000001
739,2,5,4,9,6,1.2000000000000004
740,17,3,12,3,14,-0.6
741,50,44,54,31,10,-9.300000000000002
742,563,566,389,481,175,-86.10000000000002
743,900,742,642,786,466,-82.40000000000002
744,858,1004,884,1010,231,-124.80000000000004
745,528,502,434,773,211,-36.300000000000004
746,78,95,57,76,37,-10.100000000000003
747,426,298,286,478,212,-24.800000000000008
748,1406,1386,1466,1370,376,-207.60000000000005
749,390,411,507,475,173,-37.000000000000014
750,1741,1455,1348,1485,357,-273.80000000000007
751,0,5,4,25,0,2.000000000000001
752,205,73,39,137,157,-3.200000000000001
753,12,8,14,15,3,-1.1000000000000003
754,206,166,211,196,73,-23.6
755,538,869,1222,702,301,-64.10000000000001
756,0,0,0,0,0,0
758,1317,971,1694,2504,955,80.90000000000002
759,776,746,876,1074,558,-10.8
760,1501,1083,2832,5848,2451,666.5000000000001
762,478,424,404,623,325,-10.700000000000001
763,0,0,0,0,0,0
764,0,0,0,0,0,0
765,0,0,0,0,0,0
766,0,0,0,0,0,0
768,568,443,385,345,380,-47.40000000000001
769,704,502,394,919,356,-27.900000000000013
770,1866,1121,712,1109,719,-230.60000000000008
772,948,703,296,48,13,-252.50000000000009
773,159,144,217,199,62,-13.900000000000004
775,1531,786,1099,2460,769,14.999999999999995
776,1542,1248,1694,2451,783,-31.500000000000025
777,8,2,15,15,6,0.9000000000000002
778,1,2,1,3,0,-0.1
779,8,3,1,2,3,-1.0999999999999999
780,2,5,1,1,1,-0.6000000000000001
781,6,11,4,4,3,-1.3000000000000003
782,659,738,1099,969,330,-42.70000000000001
783,319,164,173,258,42,-46.00000000000001
784,5,7,28,69,6,6.4
785,69,116,69,64,36,-11.800000000000002
786,403,366,312,372,101,-59.800000000000026
787,1,0,4,2,1,0.20000000000000004
788,29,27,16,22,3,-5.700000000000001
789,0,4,6,3,0,-0.10000000000000007
790,8,1,1,3,0,-1.4000000000000004
791,0,0,0,1,0,0.10000000000000003
792,27,17,20,37,15,-0.40000000000000013
793,54,30,30,72,61,5.600000000000001
794,250,203,253,339,83,-19.800000000000004
795,173,188,268,355,102,2.5000000000000027
796,10,20,38,43,14,3.100000000000001
798,1773,813,815,859,311,-287.80000000000007
801,282,251,271,427,150,-8.8
802,106,108,101,137,50,-8.300000000000002
803,81,45,28,62,28,-8.900000000000002
804,0,0,0,0,0,0
805,21,16,11,41,12,0.7000000000000003
806,55,42,49,48,26,-5.200000000000001
807,66,58,91,83,31,-4.500000000000001
810,158,144,185,172,92,-10.400000000000002
811,0,0,0,0,0,0
812,5,16,33,31,9,2.3000000000000007
814,108,99,117,50,13,-23.900000000000006
815,0,1,1,1,0,1.3544271750845251e-17
817,83,93,147,54,4,-19.700000000000003
818,22,69,175,48,14,-3.700000000000001
819,0,0,0,0,0,0
820,2,0,0,0,0,-0.4000000000000001
821,1076,1076,1443,1457,515,-74.10000000000001
822,1155,966,1236,646,581,-146.8
823,23,8,13,13,5,-3.100000000000001
824,401,338,387,265,117,-64.10000000000002
825,177,126,74,83,22,-35.300000000000004
826,3,2,1,1,0,-0.7000000000000001
827,773,1014,1077,894,402,-86.20000000000002
828,379,321,326,276,255,-29.30000000000001
829,360,255,168,198,53,-67.10000000000002
830,0,0,0,0,0,0
831,0,0,0,0,0,0
832,0,0,0,0,0,0
833,0,0,0,0,0,0
834,0,0,0,0,0,0
835,0,0,0,0,0,0
836,0,0,0,0,0,0
837,0,0,0,0,0,0
839,683,407,578,776,538,7.900000000000006
840,697,560,761,964,500,1.0000000000000004
841,823,609,679,949,619,-6.8000000000000025
842,1293,983,542,930,490,-165.90000000000003
843,1904,1202,915,1508,659,-218.4000000000001
844,153,165,136,335,169,20.200000000000003
845,283,416,591,913,326,58.300000000000026
846,110,119,76,129,104,-0.19999999999999998
847,53,154,142,220,147,25.400000000000006
848,0,0,0,0,0,0
849,5,3,11,0,1,-1.1
850,385,370,383,557,330,7.700000000000001
851,85,70,162,385,111,36.70000000000001
852,173,141,198,215,156,4.0
853,0,0,0,0,0,0
854,46,55,50,95,42,3.2000000000000006
855,250,243,152,295,141,-16.6
856,374,376,164,343,190,-40.100000000000016
857,60,27,69,105,39,3.6
858,461,640,721,1236,588,85.00000000000004
860,51,48,56,82,38,0.7999999999999997
861,32,32,17,65,15,-0.10000000000000006
862,414,403,317,492,224,-29.1
863,627,419,448,447,157,-91.20000000000003
864,26,19,24,18,8,-3.700000000000001
865,804,661,977,617,264,-112.40000000000002
866,0,0,1,0,1,0.20000000000000004
867,67,95,95,360,106,34.30000000000001
868,226,209,144,753,442,97.6
869,0,2,4,1,0,-0.09999999999999999
